0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
42,19,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
82,18,1,0,2,0,1,1,4,1,1,2,2,2,1,1,0
43,22,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
2,0,5,2,2,2,1,1,0,2,1,2,2,0,2,1,0
71,17,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
49,19,1,0,2,0,1,1,4,4,1,2,2,2,2,1,1
5,1,5,2,2,7,5,1,0,1,2,2,2,2,2,8,0
8,5,5,2,2,8,1,1,0,4,1,2,2,2,2,1,0
49,18,3,13,1,0,1,1,4,1,1,2,2,1,2,1,0
73,23,3,0,2,0,1,1,4,1,1,2,2,2,2,2,0
17,14,5,2,2,1,1,1,4,3,1,2,2,2,2,1,0
45,19,2,0,2,0,1,3,4,1,1,2,2,2,2,2,0
73,11,1,1,2,0,1,1,2,1,1,2,2,2,1,1,1
25,21,5,0,2,0,1,3,4,1,1,2,2,2,2,2,1
6,4,5,2,2,8,1,1,0,1,1,2,2,2,1,2,0
57,21,3,0,2,0,1,1,4,1,1,2,2,2,1,1,1
73,21,2,0,2,0,1,1,4,1,1,2,2,2,1,1,0
48,16,3,0,2,0,1,1,4,1,1,2,2,2,1,2,0
50,20,1,0,2,0,4,1,4,1,2,2,2,2,2,1,1
50,19,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
0,0,5,2,2,1,1,0,0,1,1,2,2,0,1,1,0
66,17,1,1,2,0,1,1,2,2,1,2,2,2,1,1,1
67,16,5,0,1,0,1,1,2,1,1,1,1,2,1,2,0
67,16,1,1,2,0,1,1,4,2,1,2,2,2,2,1,1
93,16,5,16,1,0,1,1,4,1,1,2,2,1,2,2,0
79,22,1,1,1,0,1,1,4,4,1,1,2,2,1,1,1
1,0,5,2,2,2,1,1,0,1,1,2,2,0,2,1,0
86,11,2,0,2,0,1,1,4,1,1,2,2,2,2,2,0
34,22,1,9,2,0,1,3,4,1,1,2,2,2,1,1,1
58,19,5,0,2,0,1,1,4,1,1,2,2,2,1,2,1
13,11,5,2,2,7,1,1,0,2,1,2,2,2,2,2,0
56,21,3,0,2,0,1,1,4,1,1,2,2,2,2,1,1
2,0,5,2,2,8,1,1,0,1,1,2,2,0,2,2,0
50,21,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
30,21,1,1,2,0,1,1,4,2,1,2,2,2,2,1,0
7,4,5,3,2,5,1,1,0,1,1,2,2,2,1,1,0
15,11,5,2,2,1,1,1,0,2,1,2,2,2,2,1,0
62,19,1,1,1,0,1,1,4,1,1,2,2,2,2,1,0
46,21,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
60,19,1,1,2,0,1,3,4,4,1,2,2,2,1,1,1
17,14,5,2,2,7,1,1,4,4,1,2,2,2,2,1,0
85,21,2,0,1,0,1,1,4,4,1,1,2,2,2,1,0
73,19,5,11,2,0,1,1,4,4,1,2,2,2,1,2,0
60,20,1,1,2,0,1,1,4,3,1,2,2,2,2,1,0
8,5,5,2,2,1,1,1,0,1,1,2,2,2,1,1,0
68,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
32,18,3,2,2,0,1,1,2,1,1,2,2,2,1,1,1
38,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
61,16,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
64,21,3,16,1,0,1,1,4,2,1,2,2,2,1,2,0
60,15,1,0,1,0,1,1,4,2,1,1,1,2,1,1,0
29,21,1,0,2,0,1,1,4,4,1,2,2,2,2,1,1
23,20,5,0,2,0,1,1,4,4,1,2,2,2,2,1,1
16,13,5,3,2,1,1,1,0,4,1,2,2,2,2,9,0
21,19,5,5,1,0,1,1,4,2,1,2,2,1,1,2,0
9,6,5,2,1,8,1,1,0,3,1,1,2,2,2,1,0
59,17,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
26,18,1,1,2,0,1,1,4,1,1,2,2,2,1,2,1
11,7,5,2,2,7,1,1,0,1,1,2,2,2,2,2,0
55,16,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
42,21,5,0,2,0,1,1,4,1,1,2,2,2,1,1,1
35,13,5,16,2,0,1,3,4,1,1,2,2,2,1,2,0
15,10,5,2,2,7,1,3,0,1,1,2,2,2,1,2,0
22,16,5,0,2,0,1,1,4,1,1,2,2,2,1,2,1
9,7,5,2,2,1,1,1,0,4,1,2,2,2,2,1,0
36,20,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
13,10,5,15,2,0,1,3,0,4,1,2,2,2,1,1,0
64,16,5,17,1,0,1,1,4,1,1,2,2,1,2,1,0
53,16,1,2,1,0,1,1,4,2,1,2,2,1,1,1,1
77,17,1,1,1,0,1,1,4,1,1,1,2,2,2,1,0
59,1,5,17,1,0,1,1,4,4,1,2,2,1,1,1,0
79,20,2,0,2,0,1,1,4,1,1,2,2,2,2,2,0
67,16,2,0,2,0,1,1,4,1,1,2,2,2,2,2,0
55,17,1,0,2,0,1,1,4,3,1,2,2,2,1,1,1
57,14,1,1,1,0,1,1,4,1,1,2,1,2,1,1,1
43,17,4,0,1,0,1,1,4,4,1,2,2,2,2,2,0
61,16,2,0,2,0,1,1,4,4,1,2,2,2,1,2,1
48,16,1,1,2,0,1,1,2,1,1,2,2,2,2,2,1
19,16,5,16,2,0,1,3,4,1,1,2,2,2,1,2,0
30,19,1,0,2,0,1,1,4,3,1,2,2,2,1,1,0
33,22,1,0,2,0,1,1,2,1,1,2,2,2,1,1,1
53,13,5,2,2,0,1,1,4,1,1,2,2,2,1,1,0
61,16,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
54,19,5,0,1,0,1,1,4,1,1,1,2,1,2,1,0
4,2,5,2,2,2,1,1,0,1,1,2,2,0,1,1,0
39,20,1,0,2,0,1,3,4,1,1,2,2,2,2,1,1
64,18,3,0,2,0,1,1,4,1,1,2,2,2,1,1,1
61,10,1,0,1,0,1,1,4,3,1,2,1,1,1,1,0
33,20,3,17,2,0,1,3,4,2,1,2,2,2,2,1,0
72,22,3,0,2,0,1,1,3,1,1,2,2,2,1,1,0
0,0,5,2,2,1,1,0,0,1,1,2,2,0,1,1,0
39,16,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
2,0,5,2,2,1,1,1,0,1,1,2,2,0,1,1,0
79,24,3,0,2,0,2,1,3,1,1,2,2,2,1,1,1
25,18,5,15,2,0,5,2,4,4,2,2,2,2,2,1,1
35,20,5,2,1,0,1,3,2,1,1,2,2,1,1,1,1
62,17,1,1,1,0,1,1,4,2,1,2,1,2,2,1,0
71,22,1,0,2,0,1,1,4,1,1,2,2,2,2,1,0
66,20,1,1,1,0,1,1,4,1,1,2,1,1,2,1,0
52,16,1,0,1,0,1,1,4,4,1,2,2,1,1,1,0
11,8,5,2,2,4,1,1,0,1,1,2,2,2,1,3,0
52,20,2,0,2,0,1,1,4,1,1,2,2,2,2,1,1
12,9,5,7,2,1,1,1,0,2,1,2,2,2,1,1,0
66,20,1,0,2,0,1,1,2,1,1,2,2,2,1,1,0
46,14,1,1,1,0,1,1,4,4,1,2,2,2,2,1,0
11,7,5,2,2,1,1,1,0,2,1,2,2,2,2,1,0
7,4,5,2,2,1,1,1,0,1,1,2,2,2,1,1,0
9,5,5,2,2,7,1,1,0,4,1,2,2,2,1,1,0
25,16,5,7,2,0,1,1,4,1,1,2,2,2,1,2,0
15,13,5,2,2,1,1,1,0,1,1,2,2,2,2,2,0
18,16,5,2,2,0,1,1,4,1,1,2,2,2,1,2,0
23,12,1,0,2,0,1,3,4,4,1,2,2,2,2,1,0
43,19,3,17,1,0,1,3,4,1,1,1,2,1,2,1,0
68,18,1,0,2,0,1,1,2,1,1,2,2,2,1,1,1
9,5,5,2,2,1,1,1,0,3,1,2,2,2,1,1,0
35,22,5,0,2,0,1,1,4,1,1,2,2,2,1,1,1
54,19,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
67,19,1,1,2,0,1,1,4,1,1,2,2,2,1,1,0
48,21,5,2,2,0,1,1,4,1,1,2,2,2,2,2,1
64,19,5,0,2,0,1,1,4,2,1,2,2,2,2,2,0
58,18,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
39,14,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
55,21,1,0,1,0,1,1,4,1,1,2,2,2,2,1,0
54,16,5,5,2,0,1,1,4,1,1,2,2,2,1,2,1
33,20,1,1,2,0,1,1,4,2,1,2,2,2,2,1,0
55,17,1,1,1,0,1,1,4,1,1,2,2,2,2,1,1
69,21,1,0,2,0,3,1,2,1,1,2,2,2,1,1,0
93,16,2,0,1,0,1,1,4,4,1,2,1,1,2,1,0
20,19,5,11,2,0,3,3,4,1,1,2,2,2,2,6,1
72,15,3,0,1,0,1,1,4,1,1,2,2,1,2,2,0
9,6,5,2,2,7,1,3,0,4,1,2,2,2,1,2,0
24,20,5,0,2,0,1,3,4,1,1,2,2,2,2,1,1
7,4,5,2,2,1,1,1,0,4,1,2,2,2,2,1,0
15,12,5,4,2,1,1,1,0,1,1,2,2,2,2,1,0
16,13,5,2,2,1,1,1,0,4,1,2,2,2,1,1,0
32,20,1,3,2,0,1,1,4,4,1,2,2,2,2,1,0
13,11,5,2,2,1,1,1,0,1,1,2,2,2,2,1,0
2,0,5,2,2,7,1,1,0,1,1,2,2,0,2,9,0
57,19,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
22,19,5,12,2,0,1,3,4,4,1,2,2,2,2,1,1
15,12,5,2,2,2,1,3,0,1,1,2,2,2,1,1,0
49,19,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
42,21,1,0,2,0,1,1,4,3,1,2,2,2,2,1,1
93,16,2,8,1,0,1,1,4,1,1,2,2,2,2,1,0
72,21,5,5,2,0,1,1,4,1,1,2,2,2,2,1,0
67,22,5,0,2,0,1,1,4,1,1,2,2,2,1,2,1
12,8,5,2,2,1,1,1,0,1,1,2,2,2,1,1,0
48,16,3,0,2,0,1,1,4,2,1,2,2,2,2,1,0
16,13,5,2,2,7,1,1,0,4,1,2,2,2,2,9,0
72,20,1,1,2,0,1,3,4,4,1,2,2,2,2,1,0
53,21,1,0,2,0,1,3,4,2,1,2,2,2,2,1,1
12,9,5,2,2,7,1,1,0,1,1,2,2,2,2,2,0
48,16,1,1,2,0,1,1,4,2,1,2,2,2,1,1,1
61,9,1,0,1,0,1,1,4,4,1,2,2,2,1,1,0
31,20,5,0,2,0,1,1,4,1,1,2,2,2,1,1,1
77,19,3,0,2,0,1,1,4,2,1,2,2,2,2,1,0
16,13,5,2,2,2,1,1,0,4,1,2,2,2,1,1,0
57,20,2,0,1,0,1,1,4,1,1,2,2,2,2,1,1
44,22,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
11,7,5,2,1,6,1,1,0,4,1,2,1,2,1,2,0
65,16,1,1,2,0,4,1,4,2,2,2,2,2,2,6,0
37,19,1,1,2,0,4,1,4,1,2,2,2,2,1,1,1
35,22,5,2,1,0,1,1,4,1,1,2,2,1,1,1,0
24,21,5,0,2,0,1,1,4,2,1,2,2,2,1,1,1
7,4,5,3,2,4,1,1,0,1,1,2,2,2,1,1,0
37,20,5,2,2,0,1,1,4,1,1,2,2,2,1,1,1
27,17,5,0,2,0,1,3,4,4,1,2,2,2,1,1,1
2,0,5,2,2,1,1,1,0,2,1,2,2,0,1,1,0
66,19,1,1,2,0,1,1,4,1,1,2,2,2,2,2,0
47,16,4,16,1,0,1,3,4,1,1,2,1,2,1,2,0
10,6,5,2,2,1,1,1,0,4,1,2,2,2,1,1,0
25,21,5,2,2,0,1,1,4,1,1,2,2,2,2,2,1
46,21,1,1,2,0,1,3,4,2,1,2,2,2,1,1,1
43,19,1,0,1,0,1,3,4,1,1,2,2,1,2,2,0
12,9,5,2,2,1,1,1,0,1,1,2,2,2,1,1,0
41,19,3,15,2,0,1,3,4,1,1,2,2,2,1,1,0
55,14,5,11,1,0,1,1,4,1,1,2,2,2,1,1,0
20,16,5,3,2,0,1,1,4,4,1,2,2,2,1,1,0
49,16,1,0,2,0,1,1,2,4,1,2,2,2,1,1,1
59,22,5,12,2,0,1,1,4,2,1,2,2,2,2,1,1
48,22,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
63,20,1,1,2,0,1,1,4,2,1,2,2,2,2,1,0
93,12,2,0,1,0,1,1,4,1,1,2,2,1,2,1,0
58,20,4,0,1,0,1,1,4,1,1,2,1,2,1,2,0
22,16,5,13,2,0,1,1,4,4,1,2,2,2,1,1,1
55,16,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
51,16,1,1,2,0,1,1,4,4,1,2,2,2,1,2,1
4,1,5,7,2,0,1,1,0,1,1,2,2,0,1,1,0
19,19,5,15,2,0,1,1,4,1,1,2,2,2,2,3,0
40,17,1,1,1,0,1,1,2,1,1,2,2,2,1,1,0
36,17,5,2,2,0,1,1,4,1,1,2,2,2,2,2,1
27,21,1,0,2,0,1,3,4,1,1,2,2,2,1,1,1
23,18,5,16,2,0,1,1,4,1,1,2,2,2,1,2,0
15,9,5,2,2,5,1,1,0,1,1,2,2,2,1,1,0
40,20,1,0,2,0,1,1,4,4,1,2,2,2,2,2,1
60,16,2,6,2,0,1,1,2,1,1,2,2,2,1,1,0
21,16,5,2,2,0,1,1,4,1,1,2,2,2,1,1,1
52,21,1,1,2,0,4,1,4,1,2,2,2,2,2,6,0
9,7,5,7,2,1,1,1,0,2,1,2,2,2,1,1,0
34,19,5,13,2,0,1,1,4,1,1,2,2,2,2,1,0
58,16,3,0,2,0,1,1,4,1,1,2,2,2,2,2,1
87,19,1,0,1,0,1,1,2,1,1,2,2,2,1,1,0
0,0,5,2,2,7,1,0,0,1,1,2,2,0,1,1,0
60,19,1,1,2,0,1,1,4,3,1,2,2,2,1,1,1
52,19,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
89,16,2,0,1,0,1,1,4,1,1,2,2,2,2,1,0
74,13,1,1,2,0,1,1,2,4,1,2,2,2,1,1,0
66,21,1,0,2,0,1,1,4,4,1,2,2,2,1,1,0
76,19,2,0,2,0,1,1,4,2,1,2,2,2,2,1,0
59,20,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
79,16,2,0,1,0,1,1,4,4,1,1,2,2,2,1,0
84,16,2,0,1,0,1,1,4,1,1,1,1,1,2,1,0
23,14,5,2,2,0,1,1,4,4,1,2,2,2,1,2,1
21,16,5,4,2,0,1,1,4,1,1,2,2,2,1,1,1
7,3,5,2,2,2,1,1,0,2,1,2,2,2,1,1,0
58,12,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
61,19,1,1,1,0,1,1,4,2,1,1,2,2,2,1,1
59,13,1,1,1,0,1,1,4,1,1,2,2,2,2,1,0
74,16,1,1,1,0,1,1,4,2,1,2,1,2,2,9,0
16,13,5,2,2,5,1,1,0,2,1,2,2,2,2,1,0
22,16,1,10,2,0,1,1,4,1,1,2,2,2,2,1,1
22,21,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
45,20,1,0,1,0,1,1,4,1,1,2,2,1,2,2,1
45,16,1,1,1,0,1,1,4,1,1,2,2,2,2,2,0
18,19,5,7,2,0,1,1,4,1,1,2,2,2,1,2,0
59,21,4,0,2,0,1,1,4,1,1,2,2,2,2,2,0
10,7,5,2,2,7,1,3,0,1,1,2,2,2,2,2,0
56,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
23,16,5,4,2,0,1,3,4,4,1,2,2,2,2,1,0
16,13,5,16,2,0,1,3,0,1,1,2,2,2,2,2,0
64,16,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
71,19,3,0,1,0,1,1,2,2,1,1,2,2,1,1,0
58,17,3,10,1,0,1,1,4,2,1,2,2,1,2,1,0
46,21,3,0,2,0,1,1,4,1,1,2,2,2,2,2,1
46,16,5,2,1,0,1,1,4,1,1,1,2,1,1,1,0
39,17,5,17,2,0,1,1,4,1,1,2,2,2,2,2,1
17,14,5,2,2,7,1,1,4,1,1,2,2,2,1,2,0
32,11,1,9,1,0,1,1,4,1,1,1,2,2,1,1,1
77,16,2,0,1,0,1,1,4,1,1,2,2,2,2,1,0
37,19,5,2,2,0,3,1,2,2,1,2,2,2,1,1,0
18,14,5,7,2,0,1,3,4,1,1,2,2,2,2,1,0
76,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
11,9,5,2,2,7,1,1,0,1,1,2,2,2,2,1,0
26,21,1,1,2,0,1,3,4,1,1,2,2,2,2,2,1
43,16,5,17,1,0,1,1,4,1,1,2,1,2,1,9,0
74,20,3,0,2,0,1,1,4,4,1,2,2,2,1,1,1
50,14,5,12,1,0,1,3,3,4,1,2,2,1,1,2,0
17,13,5,2,2,8,1,1,4,4,1,2,2,2,2,1,0
67,21,3,0,1,0,1,1,4,1,1,2,1,2,1,1,0
20,16,5,7,2,0,1,3,4,1,1,2,2,2,2,1,1
47,19,5,2,2,0,1,1,4,1,1,2,2,2,2,2,1
14,11,5,4,2,3,1,1,0,1,1,2,2,2,1,6,0
52,17,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
65,17,3,0,2,0,1,1,4,1,1,2,2,2,1,1,0
61,16,1,0,2,0,1,1,4,1,1,2,2,2,1,3,0
48,16,1,0,1,0,1,1,4,4,1,1,1,1,2,1,0
11,8,5,2,2,2,1,1,0,4,1,2,2,2,2,1,0
36,19,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
47,19,1,1,2,0,1,1,4,2,1,2,2,2,2,1,0
38,12,1,1,2,0,5,1,4,1,2,2,2,2,2,6,0
18,16,5,17,2,0,1,3,4,4,1,2,2,2,1,2,0
50,21,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
28,17,5,2,2,0,1,1,2,4,1,2,2,2,1,1,0
59,20,2,0,1,0,1,1,4,1,1,2,1,2,1,2,0
50,16,3,0,2,0,1,1,4,1,1,2,2,2,2,1,0
13,9,5,2,2,5,1,1,0,1,1,2,2,2,1,2,0
36,21,5,0,2,0,1,1,4,2,1,2,2,2,1,1,1
35,19,1,0,2,0,3,1,4,1,1,2,2,2,1,2,1
31,19,3,13,2,0,1,1,2,4,1,2,2,2,1,9,1
38,22,5,0,2,0,1,1,4,2,1,2,2,2,2,1,1
70,18,1,0,2,0,1,1,2,2,1,2,2,2,1,1,0
28,21,1,2,2,0,1,3,4,1,1,2,2,2,1,2,1
47,16,1,1,2,0,1,1,4,3,1,2,2,2,1,1,1
10,7,5,3,2,1,1,3,0,1,1,2,2,2,1,1,0
32,20,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
51,23,1,0,2,0,1,1,4,3,1,2,2,2,2,1,1
28,15,5,2,2,0,5,1,4,1,2,2,2,2,2,8,1
8,5,5,2,2,2,1,1,0,1,1,2,2,2,2,1,0
18,18,5,17,2,0,1,3,4,2,1,2,2,2,2,1,0
9,5,5,2,2,1,1,1,0,1,1,2,2,2,1,1,0
89,13,3,16,1,0,1,1,4,1,1,1,2,2,2,1,0
79,13,3,0,1,0,1,1,4,1,1,2,2,2,2,1,0
50,21,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
5,1,5,2,2,7,1,3,0,1,1,2,2,2,1,1,0
14,11,5,2,2,2,1,1,0,1,1,2,2,2,2,2,0
45,19,1,0,2,0,1,1,4,1,1,2,2,2,1,2,1
21,19,5,0,2,0,1,1,4,2,1,2,2,2,2,1,0
14,11,5,2,2,7,1,1,0,1,1,2,2,2,2,2,0
69,18,1,0,2,0,1,1,4,4,1,2,2,2,1,1,0
0,0,5,2,2,7,1,0,0,1,1,2,2,0,2,2,0
75,16,1,0,2,0,1,1,2,4,1,2,2,2,1,1,0
60,16,2,0,1,0,1,3,4,2,1,2,1,2,2,2,0
17,13,5,2,2,1,1,1,4,1,1,2,2,2,1,1,0
55,16,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
51,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
68,18,1,0,1,0,1,1,2,1,1,2,2,2,1,1,0
6,3,5,14,2,0,1,1,0,4,1,2,2,2,1,1,0
57,16,5,0,2,0,1,1,4,1,1,2,2,2,2,2,0
65,1,5,10,1,0,1,1,4,2,1,2,1,1,2,1,0
37,22,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
78,16,2,0,2,0,1,1,4,1,1,2,2,2,2,1,0
14,11,5,2,2,3,1,1,0,1,1,2,2,2,2,1,0
71,17,1,1,1,0,1,1,2,4,1,1,2,1,1,1,0
56,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
48,20,3,2,2,0,1,1,4,1,1,2,2,2,2,1,1
77,18,2,0,1,0,1,1,4,1,1,2,2,2,2,1,1
48,15,3,0,2,0,1,1,4,1,1,2,2,2,2,2,1
47,21,5,0,1,0,1,3,2,1,1,2,1,2,1,1,0
60,22,1,0,2,0,1,1,4,2,1,2,2,2,2,9,0
19,19,5,2,2,0,1,1,4,4,1,2,2,2,2,1,1
8,4,5,7,2,0,1,1,0,1,1,2,2,2,1,1,0
62,17,1,0,1,0,1,1,2,1,1,2,2,2,1,1,0
7,4,5,2,2,1,1,1,0,4,1,2,2,2,1,1,0
29,20,5,0,2,0,1,1,4,4,1,2,2,2,2,1,1
23,19,5,17,2,0,1,1,4,1,1,2,2,2,1,1,0
25,18,5,0,2,0,1,1,4,1,1,2,2,2,2,2,0
61,19,1,0,2,0,1,1,4,2,1,2,2,2,2,1,0
6,3,5,2,2,8,1,1,0,4,1,2,2,2,2,2,0
5,2,5,2,2,2,1,1,0,1,1,2,2,2,1,1,0
20,19,5,17,2,0,1,1,4,1,1,2,2,2,2,2,0
2,0,5,7,2,5,1,1,0,4,1,2,2,0,2,2,0
28,16,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
23,18,1,1,2,0,2,3,3,1,1,2,2,2,1,1,1
75,19,1,1,1,0,1,1,4,1,1,2,2,1,2,1,0
55,16,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
14,11,5,2,2,1,1,3,0,2,1,2,2,2,1,1,0
13,10,5,2,2,1,1,1,0,1,1,2,2,2,2,1,0
66,16,2,0,2,0,1,1,4,1,1,2,2,2,1,2,1
54,16,5,0,2,0,1,1,2,2,1,2,2,2,1,1,0
22,19,5,2,2,0,1,3,4,1,1,2,2,2,1,1,1
52,16,1,0,2,0,1,1,4,1,1,2,2,2,1,2,1
61,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
55,19,5,0,1,0,1,1,4,1,1,2,1,2,2,2,0
56,12,1,1,2,0,1,1,4,1,1,2,2,2,1,2,0
48,22,1,1,2,0,1,3,4,3,1,2,2,2,2,1,0
17,14,5,2,2,7,3,1,4,4,1,2,2,2,1,1,0
32,22,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
61,21,1,1,2,0,1,1,4,2,1,2,2,2,2,1,0
69,16,1,0,1,0,1,1,3,4,1,2,2,2,1,1,0
20,16,5,2,2,0,1,1,4,1,1,2,2,2,1,2,0
44,23,1,0,2,0,1,1,4,1,1,2,2,2,1,2,1
61,21,3,0,2,0,1,1,4,4,1,2,2,2,1,1,1
21,21,5,2,2,0,1,1,4,1,1,2,2,2,2,1,0
75,14,2,0,1,0,1,1,4,1,1,1,2,2,1,2,0
2,0,5,2,2,1,1,1,0,4,1,2,2,0,1,1,0
11,8,5,2,2,1,1,1,0,2,1,2,2,2,2,1,0
61,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
36,21,1,1,2,0,1,1,4,2,1,2,2,2,2,1,1
73,14,3,0,1,0,1,1,4,4,1,2,1,2,1,1,0
23,19,5,2,2,0,1,1,4,1,1,2,2,2,2,1,1
56,23,1,0,2,0,1,1,2,4,1,2,2,2,1,1,1
22,19,1,1,2,0,1,1,4,2,1,2,2,2,2,1,1
3,1,5,4,2,5,1,1,0,4,1,2,2,0,1,1,0
41,21,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
19,19,5,17,2,0,1,1,4,1,1,2,2,2,2,2,1
80,16,1,1,2,0,1,1,4,1,1,2,2,2,1,1,0
22,16,5,0,2,0,1,3,4,2,1,2,2,2,1,1,1
67,17,1,0,1,0,1,1,2,1,1,2,2,1,1,1,0
12,9,5,2,1,1,1,1,0,2,1,2,2,1,2,1,0
15,12,5,2,2,2,1,1,0,1,1,2,2,2,2,1,0
28,22,1,0,2,0,1,3,4,4,1,2,2,2,2,1,0
42,18,5,0,2,0,1,1,4,2,1,2,2,2,2,2,1
79,18,1,0,2,0,1,1,2,4,1,2,2,2,1,1,0
34,1,4,0,2,0,1,1,4,2,1,2,2,2,2,1,0
2,0,5,2,2,2,1,1,0,4,1,2,2,0,1,1,0
16,13,5,7,2,0,1,1,0,1,1,2,2,2,1,2,0
67,22,1,0,2,0,1,1,2,2,1,2,2,2,1,1,1
61,17,1,0,2,0,1,1,4,1,1,2,2,2,2,1,0
18,14,5,16,2,0,1,1,4,2,1,2,2,2,1,2,0
47,21,1,0,2,0,1,1,4,4,1,2,2,2,2,2,1
71,16,1,0,2,0,1,1,2,1,1,2,2,2,1,2,0
53,22,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
17,14,5,2,2,8,1,3,4,1,1,2,2,2,1,1,0
57,20,1,1,2,0,1,1,4,1,1,2,2,2,2,2,1
11,8,5,7,2,0,1,1,0,1,1,2,2,2,2,1,0
44,16,1,1,2,0,1,1,4,2,1,2,2,2,1,1,1
80,19,1,0,1,0,1,1,2,1,1,2,2,2,1,1,0
70,14,3,0,1,0,1,1,4,1,1,2,1,2,2,2,0
42,19,3,0,2,0,1,1,4,2,1,2,2,2,2,1,1
2,0,5,2,2,7,1,1,0,2,1,2,2,0,2,2,0
22,1,5,12,2,0,5,2,4,1,2,2,2,2,1,8,1
85,16,1,0,2,0,1,1,2,2,1,2,2,2,1,1,0
12,10,5,2,2,1,1,1,0,2,1,2,2,2,1,1,0
44,20,1,1,2,0,5,1,4,1,2,2,2,2,2,6,1
77,19,1,1,1,0,1,1,4,1,1,2,2,2,2,1,0
69,13,5,0,1,0,1,1,4,1,1,2,2,1,1,2,0
12,8,5,2,2,2,1,1,0,1,1,2,2,2,2,1,0
64,21,1,0,1,0,1,1,4,4,1,2,1,2,2,1,0
5,2,5,7,2,7,1,1,0,1,1,2,2,2,2,1,0
21,19,5,0,2,0,1,3,4,1,1,2,2,2,2,1,1
40,18,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
89,18,2,0,1,0,1,1,2,1,1,2,1,2,1,2,0
35,19,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
60,20,3,0,2,0,4,3,4,1,2,2,2,2,2,1,1
78,16,1,1,1,0,1,1,4,4,1,2,2,2,1,1,0
78,16,1,1,1,0,1,1,4,1,1,2,2,2,2,1,0
23,20,5,2,2,0,1,1,4,1,1,2,2,2,2,2,1
53,19,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
50,16,4,0,1,0,1,1,4,1,1,2,2,2,1,2,0
57,16,3,16,1,0,1,1,4,4,1,2,2,2,2,1,0
5,1,5,2,2,7,1,1,0,4,1,2,2,2,1,1,0
69,12,2,0,1,0,1,1,4,1,1,2,2,1,2,1,0
4,2,5,2,2,2,1,1,0,2,1,2,2,0,1,1,0
51,15,4,13,2,0,1,1,4,1,1,2,2,2,2,1,0
45,21,5,0,2,0,1,1,4,1,1,2,2,2,1,1,1
35,21,1,1,2,0,4,1,4,1,2,2,2,2,2,6,0
35,22,3,0,2,0,1,1,4,1,1,2,2,2,1,1,1
54,20,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
42,21,1,0,2,0,1,1,4,2,1,2,2,2,2,2,1
65,14,1,1,2,0,1,1,4,1,1,2,2,2,1,2,1
